,filename,width,height,fps,frame count
190,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-172.mp4,608,348,30.0,84
191,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-222-1.mp4,560,316,30.0,136
192,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-222-2.mp4,560,316,30.0,35
193,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-251-1.mp4,816,588,30.0,206
194,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-251-2.mp4,816,588,30.0,397
195,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-173-1.mp4,688,428,29.545454545454547,65
196,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-251-3.mp4,816,588,30.0,165
197,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-223-1.mp4,616,364,30.0,170
198,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-197-1.mp4,1088,472,28.481012658227847,75
199,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-224-1.mp4,704,428,30.0,105
200,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-252-1.mp4,872,320,28.902439024390244,79
201,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-224-2.mp4,704,428,30.0,74
202,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-197-2.mp4,1088,472,30.0,24
203,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-173-2.mp4,688,428,30.0,53
204,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-224-3.mp4,704,428,30.0,88
205,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-224-4.mp4,704,428,30.0,42
206,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-197-3.mp4,1088,472,26.73913043478261,41
207,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-224-5.mp4,704,428,30.0,128
208,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-173-3.mp4,688,428,30.0,82
209,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-225-1.mp4,472,384,30.0,102
210,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-225-2.mp4,472,384,30.0,118
211,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-198-1.mp4,872,392,26.307692307692307,57
212,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-198-2.mp4,872,392,28.620689655172413,83
213,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-225-3.mp4,472,384,30.0,48
214,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-225-4.mp4,472,384,30.0,78
215,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-174.mp4,688,428,30.0,71
216,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-226-1.mp4,504,436,30.0,81
217,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-227-1.mp4,496,424,30.0,142
218,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-199-1.mp4,1096,448,29.423076923076923,204
219,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-227-2.mp4,288,424,30.0,189
220,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-199-2.mp4,1096,608,25.714285714285715,36
221,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-175.mp4,688,348,30.0,60
222,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-228-1.mp4,672,368,30.0,168
223,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-228-2.mp4,672,368,30.0,151
224,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-200-1.mp4,1096,608,27.10843373493976,75
225,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-228-3.mp4,672,368,30.0,64
226,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-228-4.mp4,672,368,30.0,85
227,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-202-1.mp4,840,488,30.0,53
228,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-252-2.mp4,872,320,30.0,150
229,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-229-1.mp4,496,328,30.0,100
230,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-229-2.mp4,496,328,30.0,94
231,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-177-1.mp4,680,588,30.0,75
232,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-177-2.mp4,680,588,30.0,143
233,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-177-3.mp4,680,588,30.0,56
234,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-177-4.mp4,680,588,30.0,46
235,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-229-3.mp4,496,328,30.0,128
236,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-177-5.mp4,680,588,30.0,128
237,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-203-1.mp4,1000,560,30.0,33
238,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-253-1.mp4,992,492,30.0,32
239,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-1.mp4,648,376,30.0,47
240,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-253-2.mp4,992,492,30.0,78
241,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-204-1.mp4,1096,284,26.823529411764707,76
242,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-253-3.mp4,992,492,30.0,93
243,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-204-2.mp4,1096,284,29.142857142857142,34
244,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-2.mp4,648,376,30.0,129
245,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-3.mp4,728,376,30.0,165
246,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-4.mp4,728,376,30.0,94
247,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-5.mp4,728,376,30.0,89
248,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-231-6.mp4,728,376,30.0,165
249,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-254-2.mp4,544,376,30.0,188
250,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-178.mp4,800,588,30.0,106
251,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-232-1.mp4,752,408,30.0,81
252,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-232-2.mp4,752,408,30.0,22
253,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/fight/CA-V-YT-179-1.mp4,800,356,30.0,94
